in s,C1 in V
1.09432E-05,1.20850E+01
1.09436E-05,1.21338E+01
1.09440E-05,1.21826E+01
1.09444E-05,1.21826E+01
1.09448E-05,1.21338E+01
1.09452E-05,1.20850E+01
1.09456E-05,1.21338E+01
1.09460E-05,1.21826E+01
1.09464E-05,1.20850E+01
1.09468E-05,1.20850E+01
1.09472E-05,1.20361E+01
1.09476E-05,1.20850E+01
1.09480E-05,1.21338E+01
1.09484E-05,1.21826E+01
1.09488E-05,1.20361E+01
1.09492E-05,1.21338E+01
1.09496E-05,1.21338E+01
1.09500E-05,1.18896E+01
1.09504E-05,1.21826E+01
1.09508E-05,1.21338E+01
1.09512E-05,1.20361E+01
1.09516E-05,1.20361E+01
1.09520E-05,1.19873E+01
1.09524E-05,1.19873E+01
1.09528E-05,1.20361E+01
1.09532E-05,1.20850E+01
1.09536E-05,1.20850E+01
1.09540E-05,1.19873E+01
1.09544E-05,1.19873E+01
1.09548E-05,1.22314E+01
1.09552E-05,1.20850E+01
1.09556E-05,1.20361E+01
1.09560E-05,1.20361E+01
1.09564E-05,1.20361E+01
1.09568E-05,1.20850E+01
1.09572E-05,1.21338E+01
1.09576E-05,1.21338E+01
1.09580E-05,1.20850E+01
1.09584E-05,1.19873E+01
1.09588E-05,1.20361E+01
1.09592E-05,1.20361E+01
1.09596E-05,1.20850E+01
1.09600E-05,1.19385E+01
1.09604E-05,1.20850E+01
1.09608E-05,1.20850E+01
1.09612E-05,1.20850E+01
1.09616E-05,1.21338E+01
1.09620E-05,1.21338E+01
1.09624E-05,1.19873E+01
1.09628E-05,1.18896E+01
1.09632E-05,1.18896E+01
1.09636E-05,1.20361E+01
1.09640E-05,1.21338E+01
1.09644E-05,1.21338E+01
1.09648E-05,1.19873E+01
1.09652E-05,1.19873E+01
1.09656E-05,1.20361E+01
1.09660E-05,1.21338E+01
1.09664E-05,1.20361E+01
1.09668E-05,1.18408E+01
1.09672E-05,1.19385E+01
1.09676E-05,1.20850E+01
1.09680E-05,1.18896E+01
1.09684E-05,1.19873E+01
1.09688E-05,1.21338E+01
1.09692E-05,1.20361E+01
1.09696E-05,1.19385E+01
1.09700E-05,1.20850E+01
1.09704E-05,1.18896E+01
1.09708E-05,1.19873E+01
1.09712E-05,1.19873E+01
1.09716E-05,1.20850E+01
1.09720E-05,1.19385E+01
1.09724E-05,1.18408E+01
1.09728E-05,1.20850E+01
1.09732E-05,1.20850E+01
1.09736E-05,1.20361E+01
1.09740E-05,1.19873E+01
1.09744E-05,1.20361E+01
1.09748E-05,1.20361E+01
1.09752E-05,1.20361E+01
1.09756E-05,1.19873E+01
1.09760E-05,1.19873E+01
1.09764E-05,1.19385E+01
1.09768E-05,1.19385E+01
1.09772E-05,1.21338E+01
1.09776E-05,1.19385E+01
1.09780E-05,1.19873E+01
1.09784E-05,1.20850E+01
1.09788E-05,1.18896E+01
1.09792E-05,1.19873E+01
1.09796E-05,1.19873E+01
1.09800E-05,1.19385E+01
1.09804E-05,1.19873E+01
1.09808E-05,1.20361E+01
1.09812E-05,1.20361E+01
1.09816E-05,1.19385E+01
1.09820E-05,1.19873E+01
1.09824E-05,1.20361E+01
1.09828E-05,1.19873E+01
1.09832E-05,1.20361E+01
1.09836E-05,1.20361E+01
1.09840E-05,1.20361E+01
1.09844E-05,1.21826E+01
1.09848E-05,1.21338E+01
1.09852E-05,1.20850E+01
1.09856E-05,1.20361E+01
1.09860E-05,1.19873E+01
1.09864E-05,1.20850E+01
1.09868E-05,1.19385E+01
1.09872E-05,1.19385E+01
1.09876E-05,1.18408E+01
1.09880E-05,1.20850E+01
1.09884E-05,1.20850E+01
1.09888E-05,1.20361E+01
1.09892E-05,1.21338E+01
1.09896E-05,1.20850E+01
1.09900E-05,1.21826E+01
1.09904E-05,1.21826E+01
1.09908E-05,1.21826E+01
1.09912E-05,1.20850E+01
1.09916E-05,1.21338E+01
1.09920E-05,1.21826E+01
1.09924E-05,1.20361E+01
1.09928E-05,1.21826E+01
1.09932E-05,1.20361E+01
1.09936E-05,1.21338E+01
1.09940E-05,1.20850E+01
1.09944E-05,1.20361E+01
1.09948E-05,1.20361E+01
1.09952E-05,1.18896E+01
1.09956E-05,1.21826E+01
1.09960E-05,1.21826E+01
1.09964E-05,1.22803E+01
1.09968E-05,1.21338E+01
1.09972E-05,1.20850E+01
1.09976E-05,1.20850E+01
1.09980E-05,1.20361E+01
1.09984E-05,1.20850E+01
1.09988E-05,1.20850E+01
1.09992E-05,1.20850E+01
1.09996E-05,1.20850E+01
1.10000E-05,1.21338E+01
1.10004E-05,1.20850E+01
1.10008E-05,1.22314E+01
1.10012E-05,1.21826E+01
1.10016E-05,1.21338E+01
1.10020E-05,1.21826E+01
1.10024E-05,1.21826E+01
1.10028E-05,1.21338E+01
1.10032E-05,1.19873E+01
1.10036E-05,1.21826E+01
1.10040E-05,1.19873E+01
1.10044E-05,1.19873E+01
1.10048E-05,1.19873E+01
1.10052E-05,1.20361E+01
1.10056E-05,1.20850E+01
1.10060E-05,1.19873E+01
1.10064E-05,1.20850E+01
1.10068E-05,1.21338E+01
1.10072E-05,1.20361E+01
1.10076E-05,1.20361E+01
1.10080E-05,1.20361E+01
1.10084E-05,1.21338E+01
1.10088E-05,1.20361E+01
1.10092E-05,1.21338E+01
1.10096E-05,1.21338E+01
1.10100E-05,1.20361E+01
1.10104E-05,1.20850E+01
1.10108E-05,1.20850E+01
1.10112E-05,1.21338E+01
1.10116E-05,1.19873E+01
1.10120E-05,1.21826E+01
1.10124E-05,1.21338E+01
1.10128E-05,1.20850E+01
1.10132E-05,1.20361E+01
1.10136E-05,1.19873E+01
1.10140E-05,1.20361E+01
1.10144E-05,1.20361E+01
1.10148E-05,1.20850E+01
1.10152E-05,1.18896E+01
1.10156E-05,1.22314E+01
1.10160E-05,1.19385E+01
1.10164E-05,1.19873E+01
1.10168E-05,1.19385E+01
1.10172E-05,1.20361E+01
1.10176E-05,1.20361E+01
1.10180E-05,1.19873E+01
1.10184E-05,1.19873E+01
1.10188E-05,1.19385E+01
1.10192E-05,1.19385E+01
1.10196E-05,1.19873E+01
1.10200E-05,1.19873E+01
1.10204E-05,1.19385E+01
1.10208E-05,1.20361E+01
1.10212E-05,1.19873E+01
1.10216E-05,1.19385E+01
1.10220E-05,1.18896E+01
1.10224E-05,1.18408E+01
1.10228E-05,1.19873E+01
1.10232E-05,1.19385E+01
1.10236E-05,1.20850E+01
1.10240E-05,1.18896E+01
1.10244E-05,1.18896E+01
1.10248E-05,1.20850E+01
1.10252E-05,1.19873E+01
1.10256E-05,1.18896E+01
1.10260E-05,1.21338E+01
1.10264E-05,1.21338E+01
1.10268E-05,1.20850E+01
1.10272E-05,1.20361E+01
1.10276E-05,1.20361E+01
1.10280E-05,1.21338E+01
1.10284E-05,1.19873E+01
1.10288E-05,1.19873E+01
1.10292E-05,1.19873E+01
1.10296E-05,1.19873E+01
1.10300E-05,1.20850E+01
1.10304E-05,1.18896E+01
1.10308E-05,1.18408E+01
1.10312E-05,1.18896E+01
1.10316E-05,1.19385E+01
1.10320E-05,1.19385E+01
1.10324E-05,1.18408E+01
1.10328E-05,1.20361E+01
1.10332E-05,1.20361E+01
1.10336E-05,1.19385E+01
1.10340E-05,1.21338E+01
1.10344E-05,1.20850E+01
1.10348E-05,1.20361E+01
1.10352E-05,1.19385E+01
1.10356E-05,1.22314E+01
1.10360E-05,1.20361E+01
1.10364E-05,1.22314E+01
1.10368E-05,1.21338E+01
1.10372E-05,1.21338E+01
1.10376E-05,1.21826E+01
1.10380E-05,1.20850E+01
1.10384E-05,1.21338E+01
1.10388E-05,1.20850E+01
1.10392E-05,1.20361E+01
1.10396E-05,1.20850E+01
1.10400E-05,1.19873E+01
1.10404E-05,1.20361E+01
1.10408E-05,1.21338E+01
1.10412E-05,1.21826E+01
1.10416E-05,1.20850E+01
1.10420E-05,1.19873E+01
1.10424E-05,1.20850E+01
1.10428E-05,1.20850E+01
1.10432E-05,1.18896E+01
1.10436E-05,1.18896E+01
1.10440E-05,1.21826E+01
1.10444E-05,1.19873E+01
1.10448E-05,1.22803E+01
1.10452E-05,1.20850E+01
1.10456E-05,1.20850E+01
1.10460E-05,1.20361E+01
1.10464E-05,1.20850E+01
1.10468E-05,1.20361E+01
1.10472E-05,1.20361E+01
1.10476E-05,1.21826E+01
1.10480E-05,1.19873E+01
1.10484E-05,1.21826E+01
1.10488E-05,1.23291E+01
1.10492E-05,1.21338E+01
1.10496E-05,1.20850E+01
1.10500E-05,1.21338E+01
1.10504E-05,1.20361E+01
1.10508E-05,1.20850E+01
1.10512E-05,1.21338E+01
1.10516E-05,1.21338E+01
1.10520E-05,1.21338E+01
1.10524E-05,1.20850E+01
1.10528E-05,1.20850E+01
1.10532E-05,1.22314E+01
1.10536E-05,1.20850E+01
1.10540E-05,1.21338E+01
1.10544E-05,1.18896E+01
1.10548E-05,1.20361E+01
1.10552E-05,1.20361E+01
1.10556E-05,1.19385E+01
1.10560E-05,1.19385E+01
1.10564E-05,1.19385E+01
1.10568E-05,1.19873E+01
1.10572E-05,1.20361E+01
1.10576E-05,1.20361E+01
1.10580E-05,1.19873E+01
1.10584E-05,1.20850E+01
1.10588E-05,1.19385E+01
1.10592E-05,1.20850E+01
1.10596E-05,1.20361E+01
1.10600E-05,1.20361E+01
1.10604E-05,1.21826E+01
1.10608E-05,1.21826E+01
1.10612E-05,1.20361E+01
1.10616E-05,1.21338E+01
1.10620E-05,1.21338E+01
1.10624E-05,1.19873E+01
1.10628E-05,1.19385E+01
1.10632E-05,1.21826E+01
1.10636E-05,1.19385E+01
1.10640E-05,1.19873E+01
1.10644E-05,1.19873E+01
1.10648E-05,1.18896E+01
1.10652E-05,1.19873E+01
1.10656E-05,1.18408E+01
1.10660E-05,1.20850E+01
1.10664E-05,1.19873E+01
1.10668E-05,1.20361E+01
1.10672E-05,1.20361E+01
1.10676E-05,1.19873E+01
1.10680E-05,1.18896E+01
1.10684E-05,1.18408E+01
1.10688E-05,1.19873E+01
1.10692E-05,1.20361E+01
1.10696E-05,1.19873E+01
1.10700E-05,1.19385E+01
1.10704E-05,1.19873E+01
1.10708E-05,1.19873E+01
1.10712E-05,1.18896E+01
1.10716E-05,1.19385E+01
1.10720E-05,1.19873E+01
1.10724E-05,1.19385E+01
1.10728E-05,1.18896E+01
1.10732E-05,1.19873E+01
1.10736E-05,1.19873E+01
1.10740E-05,1.19873E+01
1.10744E-05,1.19385E+01
1.10748E-05,1.20850E+01
1.10752E-05,1.18896E+01
1.10756E-05,1.20850E+01
1.10760E-05,1.19873E+01
1.10764E-05,1.20361E+01
1.10768E-05,1.19385E+01
1.10772E-05,1.18408E+01
1.10776E-05,1.18896E+01
1.10780E-05,1.20361E+01
1.10784E-05,1.19873E+01
1.10788E-05,1.19873E+01
1.10792E-05,1.19385E+01
1.10796E-05,1.19385E+01
1.10800E-05,1.19873E+01
1.10804E-05,1.18896E+01
1.10808E-05,1.19385E+01
1.10812E-05,1.18896E+01
1.10816E-05,1.20361E+01
1.10820E-05,1.20361E+01
1.10824E-05,1.19873E+01
1.10828E-05,1.20361E+01
1.10832E-05,1.19873E+01
1.10836E-05,1.20850E+01
1.10840E-05,1.20850E+01
1.10844E-05,1.20361E+01
1.10848E-05,1.19873E+01
1.10852E-05,1.18896E+01
1.10856E-05,1.18896E+01
1.10860E-05,1.20361E+01
1.10864E-05,1.19873E+01
1.10868E-05,1.18896E+01
1.10872E-05,1.19873E+01
1.10876E-05,1.20361E+01
1.10880E-05,1.19873E+01
1.10884E-05,1.19873E+01
1.10888E-05,1.19385E+01
1.10892E-05,1.19873E+01
1.10896E-05,1.19385E+01
1.10900E-05,1.19873E+01
1.10904E-05,1.18896E+01
1.10908E-05,1.19873E+01
1.10912E-05,1.19385E+01
1.10916E-05,1.21338E+01
1.10920E-05,1.19873E+01
1.10924E-05,1.22314E+01
1.10928E-05,1.19873E+01
1.10932E-05,1.21826E+01
1.10936E-05,1.21338E+01
1.10940E-05,1.20361E+01
1.10944E-05,1.19873E+01
1.10948E-05,1.19873E+01
1.10952E-05,1.20850E+01
1.10956E-05,1.20850E+01
1.10960E-05,1.19873E+01
1.10964E-05,1.20361E+01
1.10968E-05,1.20850E+01
1.10972E-05,1.20361E+01
1.10976E-05,1.22803E+01
1.10980E-05,1.21826E+01
1.10984E-05,1.19873E+01
1.10988E-05,1.21338E+01
1.10992E-05,1.19873E+01
1.10996E-05,1.20361E+01
1.11000E-05,1.19873E+01
1.11004E-05,1.19385E+01
1.11008E-05,1.19873E+01
1.11012E-05,1.19385E+01
1.11016E-05,1.21338E+01
1.11020E-05,1.20361E+01
1.11024E-05,1.19873E+01
1.11028E-05,1.20361E+01
1.11032E-05,1.21826E+01
1.11036E-05,1.20361E+01
1.11040E-05,1.21338E+01
1.11044E-05,1.21338E+01
1.11048E-05,1.20850E+01
1.11052E-05,1.21338E+01
1.11056E-05,1.19873E+01
1.11060E-05,1.19873E+01
1.11064E-05,1.21338E+01
1.11068E-05,1.19873E+01
1.11072E-05,1.19873E+01
1.11076E-05,1.19385E+01
1.11080E-05,1.18896E+01
1.11084E-05,1.20850E+01
1.11088E-05,1.21338E+01
1.11092E-05,1.19873E+01
1.11096E-05,1.20361E+01
1.11100E-05,1.20361E+01
1.11104E-05,1.21338E+01
1.11108E-05,1.21826E+01
1.11112E-05,1.20361E+01
1.11116E-05,1.19385E+01
1.11120E-05,1.19873E+01
1.11124E-05,1.20850E+01
1.11128E-05,1.20361E+01
1.11132E-05,1.19873E+01
1.11136E-05,1.19873E+01
1.11140E-05,1.20361E+01
1.11144E-05,1.19873E+01
1.11148E-05,1.20850E+01
1.11152E-05,1.21338E+01
1.11156E-05,1.20850E+01
1.11160E-05,1.20850E+01
1.11164E-05,1.21338E+01
1.11168E-05,1.20850E+01
1.11172E-05,1.20361E+01
1.11176E-05,1.19385E+01
1.11180E-05,1.21338E+01
1.11184E-05,1.19873E+01
1.11188E-05,1.20361E+01
1.11192E-05,1.20361E+01
1.11196E-05,1.19873E+01
1.11200E-05,1.20361E+01
1.11204E-05,1.18896E+01
1.11208E-05,1.19385E+01
1.11212E-05,1.19873E+01
1.11216E-05,1.18896E+01
1.11220E-05,1.19385E+01
1.11224E-05,1.20850E+01
1.11228E-05,1.18896E+01
1.11232E-05,1.20850E+01
1.11236E-05,1.20361E+01
1.11240E-05,1.19873E+01
1.11244E-05,1.19873E+01
1.11248E-05,1.19385E+01
1.11252E-05,1.18896E+01
1.11256E-05,1.19385E+01
1.11260E-05,1.19385E+01
1.11264E-05,1.19385E+01
1.11268E-05,1.20850E+01
1.11272E-05,1.18896E+01
1.11276E-05,1.19873E+01
1.11280E-05,1.20850E+01
1.11284E-05,1.17432E+01
1.11288E-05,1.19873E+01
1.11292E-05,1.19385E+01
1.11296E-05,1.18408E+01
1.11300E-05,1.18408E+01
1.11304E-05,1.20361E+01
1.11308E-05,1.19873E+01
1.11312E-05,1.19385E+01
1.11316E-05,1.20361E+01
1.11320E-05,1.20361E+01
1.11324E-05,1.18896E+01
1.11328E-05,1.19385E+01
1.11332E-05,1.18896E+01
1.11336E-05,1.20850E+01
1.11340E-05,1.18896E+01
1.11344E-05,1.20361E+01
1.11348E-05,1.19873E+01
1.11352E-05,1.18896E+01
1.11356E-05,1.21338E+01
1.11360E-05,1.20850E+01
1.11364E-05,1.20850E+01
1.11368E-05,1.18896E+01
1.11372E-05,1.18896E+01
1.11376E-05,1.18896E+01
1.11380E-05,1.18896E+01
1.11384E-05,1.19873E+01
1.11388E-05,1.18896E+01
1.11392E-05,1.21338E+01
1.11396E-05,1.19385E+01
1.11400E-05,1.20361E+01
1.11404E-05,1.21826E+01
1.11408E-05,1.20361E+01
1.11412E-05,1.19873E+01
1.11416E-05,1.20850E+01
1.11420E-05,1.20361E+01
1.11424E-05,1.21338E+01
1.11428E-05,1.20361E+01
1.11432E-05,1.19873E+01
1.11436E-05,1.18408E+01
1.11440E-05,1.18408E+01
1.11444E-05,1.20361E+01
1.11448E-05,1.21338E+01
1.11452E-05,1.20361E+01
1.11456E-05,1.20361E+01
1.11460E-05,1.20850E+01
1.11464E-05,1.20850E+01
1.11468E-05,1.20850E+01
1.11472E-05,1.20361E+01
1.11476E-05,1.20850E+01
1.11480E-05,1.21338E+01
1.11484E-05,1.20361E+01
1.11488E-05,1.20361E+01
1.11492E-05,1.21338E+01
1.11496E-05,1.19873E+01
1.11500E-05,1.20361E+01
1.11504E-05,1.19873E+01
1.11508E-05,1.21338E+01
1.11512E-05,1.21338E+01
1.11516E-05,1.21338E+01
1.11520E-05,1.20361E+01
1.11524E-05,1.21338E+01
1.11528E-05,1.21338E+01
1.11532E-05,1.20361E+01
1.11536E-05,1.21338E+01
1.11540E-05,1.20361E+01
1.11544E-05,1.22803E+01
1.11548E-05,1.20361E+01
1.11552E-05,1.19385E+01
1.11556E-05,1.20850E+01
1.11560E-05,1.20850E+01
1.11564E-05,1.21826E+01
1.11568E-05,1.20850E+01
1.11572E-05,1.20361E+01
1.11576E-05,1.21826E+01
1.11580E-05,1.20850E+01
1.11584E-05,1.21338E+01
1.11588E-05,1.19873E+01
1.11592E-05,1.20361E+01
1.11596E-05,1.20850E+01
1.11600E-05,1.20361E+01
1.11604E-05,1.21338E+01
1.11608E-05,1.19873E+01
1.11612E-05,1.20361E+01
1.11616E-05,1.19385E+01
1.11620E-05,1.20361E+01
1.11624E-05,1.20361E+01
1.11628E-05,1.21826E+01
1.11632E-05,1.20361E+01
1.11636E-05,1.20850E+01
1.11640E-05,1.21826E+01
1.11644E-05,1.21338E+01
1.11648E-05,1.20361E+01
1.11652E-05,1.21338E+01
1.11656E-05,1.20361E+01
1.11660E-05,1.22314E+01
1.11664E-05,1.19385E+01
1.11668E-05,1.19873E+01
1.11672E-05,1.18896E+01
1.11676E-05,1.19385E+01
1.11680E-05,1.20850E+01
1.11684E-05,1.20361E+01
1.11688E-05,1.21338E+01
1.11692E-05,1.20361E+01
1.11696E-05,1.19873E+01
1.11700E-05,1.20361E+01
1.11704E-05,1.19873E+01
1.11708E-05,1.19385E+01
1.11712E-05,1.19873E+01
1.11716E-05,1.19385E+01
1.11720E-05,1.19385E+01
1.11724E-05,1.19385E+01
1.11728E-05,1.19873E+01
1.11732E-05,1.20361E+01
1.11736E-05,1.18896E+01
1.11740E-05,1.20361E+01
1.11744E-05,1.19385E+01
1.11748E-05,1.20361E+01
1.11752E-05,1.19873E+01
1.11756E-05,1.19873E+01
1.11760E-05,1.19385E+01
1.11764E-05,1.19385E+01
1.11768E-05,1.18408E+01
1.11772E-05,1.18896E+01
1.11776E-05,1.19385E+01
1.11780E-05,1.19385E+01
1.11784E-05,1.20361E+01
1.11788E-05,1.18896E+01
1.11792E-05,1.18896E+01
1.11796E-05,1.20361E+01
1.11800E-05,1.19873E+01
1.11804E-05,1.20361E+01
1.11808E-05,1.19385E+01
1.11812E-05,1.19873E+01
1.11816E-05,1.19385E+01
1.11820E-05,1.20850E+01
1.11824E-05,1.19385E+01
1.11828E-05,1.19385E+01
1.11832E-05,1.18896E+01
1.11836E-05,1.19385E+01
1.11840E-05,1.19873E+01
1.11844E-05,1.19873E+01
1.11848E-05,1.19873E+01
1.11852E-05,1.18896E+01
1.11856E-05,1.18896E+01
1.11860E-05,1.18896E+01
1.11864E-05,1.19873E+01
1.11868E-05,1.19385E+01
1.11872E-05,1.19873E+01
1.11876E-05,1.19873E+01
1.11880E-05,1.20361E+01
1.11884E-05,1.20850E+01
1.11888E-05,1.19385E+01
1.11892E-05,1.19873E+01
1.11896E-05,1.19873E+01
1.11900E-05,1.19385E+01
1.11904E-05,1.20850E+01
1.11908E-05,1.19873E+01
1.11912E-05,1.20361E+01
1.11916E-05,1.19873E+01
1.11920E-05,1.19385E+01
1.11924E-05,1.18408E+01
1.11928E-05,1.19873E+01
1.11932E-05,1.20361E+01
1.11936E-05,1.21338E+01
1.11940E-05,1.21826E+01
1.11944E-05,1.19873E+01
1.11948E-05,1.21338E+01
1.11952E-05,1.19873E+01
1.11956E-05,1.20850E+01
1.11960E-05,1.20850E+01
1.11964E-05,1.20850E+01
1.11968E-05,1.20850E+01
1.11972E-05,1.19385E+01
1.11976E-05,1.21338E+01
1.11980E-05,1.20850E+01
1.11984E-05,1.19873E+01
1.11988E-05,1.21338E+01
1.11992E-05,1.21338E+01
1.11996E-05,1.21338E+01
1.12000E-05,1.21826E+01
1.12004E-05,1.20361E+01
1.12008E-05,1.21826E+01
1.12012E-05,1.20850E+01
1.12016E-05,1.18408E+01
1.12020E-05,1.19873E+01
1.12024E-05,1.20361E+01
1.12028E-05,1.19873E+01
1.12032E-05,1.18408E+01
1.12036E-05,1.19873E+01
1.12040E-05,1.19873E+01
1.12044E-05,1.21338E+01
1.12048E-05,1.21338E+01
1.12052E-05,1.20850E+01
1.12056E-05,1.20361E+01
1.12060E-05,1.20361E+01
1.12064E-05,1.21338E+01
1.12068E-05,1.21826E+01
1.12072E-05,1.19385E+01
1.12076E-05,1.21826E+01
1.12080E-05,1.19873E+01
1.12084E-05,1.21338E+01
1.12088E-05,1.20850E+01
1.12092E-05,1.20850E+01
1.12096E-05,1.19873E+01
1.12100E-05,1.19385E+01
1.12104E-05,1.21338E+01
1.12108E-05,1.21826E+01
1.12112E-05,1.19873E+01
1.12116E-05,1.19873E+01
1.12120E-05,1.22803E+01
1.12124E-05,1.21826E+01
1.12128E-05,1.20850E+01
1.12132E-05,1.20361E+01
1.12136E-05,1.19873E+01
1.12140E-05,1.21826E+01
1.12144E-05,1.19873E+01
1.12148E-05,1.21826E+01
1.12152E-05,1.21338E+01
1.12156E-05,1.20850E+01
1.12160E-05,1.19873E+01
1.12164E-05,1.19385E+01
1.12168E-05,1.20850E+01
1.12172E-05,1.21338E+01
1.12176E-05,1.19873E+01
1.12180E-05,1.20850E+01
1.12184E-05,1.20850E+01
1.12188E-05,1.19385E+01
1.12192E-05,1.20850E+01
1.12196E-05,1.19873E+01
1.12200E-05,1.17920E+01
1.12204E-05,1.20850E+01
1.12208E-05,1.20361E+01
1.12212E-05,1.19385E+01
1.12216E-05,1.19873E+01
1.12220E-05,1.18408E+01
1.12224E-05,1.20361E+01
1.12228E-05,1.20361E+01
1.12232E-05,1.20361E+01
1.12236E-05,1.19873E+01
1.12240E-05,1.19385E+01
1.12244E-05,1.19385E+01
1.12248E-05,1.19873E+01
1.12252E-05,1.19873E+01
1.12256E-05,1.20850E+01
1.12260E-05,1.20361E+01
1.12264E-05,1.19385E+01
1.12268E-05,1.20361E+01
1.12272E-05,1.17920E+01
1.12276E-05,1.20361E+01
1.12280E-05,1.19873E+01
1.12284E-05,1.19385E+01
1.12288E-05,1.20361E+01
1.12292E-05,1.18896E+01
1.12296E-05,1.20850E+01
1.12300E-05,1.20361E+01
1.12304E-05,1.19385E+01
1.12308E-05,1.19873E+01
1.12312E-05,1.20361E+01
1.12316E-05,1.19873E+01
1.12320E-05,1.18408E+01
1.12324E-05,1.20361E+01
1.12328E-05,1.19385E+01
1.12332E-05,1.19873E+01
1.12336E-05,1.19385E+01
1.12340E-05,1.18896E+01
1.12344E-05,1.19385E+01
1.12348E-05,1.19385E+01
1.12352E-05,1.19385E+01
1.12356E-05,1.18896E+01
1.12360E-05,1.19873E+01
1.12364E-05,1.19873E+01
1.12368E-05,1.19873E+01
1.12372E-05,1.20361E+01
1.12376E-05,1.20850E+01
1.12380E-05,1.20361E+01
1.12384E-05,1.20361E+01
1.12388E-05,1.20361E+01
1.12392E-05,1.19873E+01
1.12396E-05,1.21338E+01
1.12400E-05,1.18896E+01
1.12404E-05,1.20361E+01
1.12408E-05,1.19385E+01
1.12412E-05,1.19873E+01
1.12416E-05,1.18896E+01
1.12420E-05,1.21826E+01
1.12424E-05,1.21338E+01
1.12428E-05,1.20361E+01
1.12432E-05,1.20361E+01
1.12436E-05,1.19385E+01
1.12440E-05,1.20850E+01
1.12444E-05,1.20850E+01
1.12448E-05,1.20361E+01
1.12452E-05,1.21338E+01
1.12456E-05,1.18896E+01
1.12460E-05,1.19873E+01
1.12464E-05,1.20850E+01
1.12468E-05,1.21338E+01
1.12472E-05,1.19385E+01
1.12476E-05,1.21338E+01
1.12480E-05,1.19873E+01
1.12484E-05,1.20361E+01
1.12488E-05,1.21826E+01
1.12492E-05,1.21338E+01
1.12496E-05,1.21338E+01
1.12500E-05,1.20361E+01
1.12504E-05,1.20850E+01
1.12508E-05,1.20361E+01
1.12512E-05,1.21338E+01
1.12516E-05,1.23291E+01
1.12520E-05,1.21826E+01
1.12524E-05,1.20850E+01
1.12528E-05,1.20361E+01
1.12532E-05,1.20361E+01
1.12536E-05,1.20361E+01
1.12540E-05,1.20361E+01
1.12544E-05,1.19873E+01
1.12548E-05,1.21338E+01
1.12552E-05,1.21826E+01
1.12556E-05,1.21338E+01
1.12560E-05,1.20361E+01
1.12564E-05,1.21338E+01
1.12568E-05,1.21338E+01
1.12572E-05,1.21338E+01
1.12576E-05,1.20361E+01
1.12580E-05,1.19873E+01
1.12584E-05,1.19873E+01
1.12588E-05,1.20850E+01
1.12592E-05,1.20850E+01
1.12596E-05,1.19385E+01
1.12600E-05,1.20850E+01
1.12604E-05,1.19873E+01
1.12608E-05,1.18408E+01
1.12612E-05,1.20850E+01
1.12616E-05,1.20850E+01
1.12620E-05,1.19873E+01
1.12624E-05,1.20850E+01
1.12628E-05,1.20361E+01
1.12632E-05,1.21826E+01
1.12636E-05,1.21826E+01
1.12640E-05,1.21826E+01
1.12644E-05,1.21826E+01
1.12648E-05,1.20361E+01
1.12652E-05,1.22314E+01
1.12656E-05,1.19873E+01
1.12660E-05,1.20850E+01
1.12664E-05,1.20361E+01
1.12668E-05,1.19873E+01
1.12672E-05,1.18896E+01
1.12676E-05,1.20850E+01
1.12680E-05,1.21338E+01
1.12684E-05,1.21826E+01
1.12688E-05,1.20850E+01
1.12692E-05,1.20850E+01
1.12696E-05,1.21338E+01
1.12700E-05,1.20850E+01
1.12704E-05,1.18896E+01
1.12708E-05,1.19385E+01
1.12712E-05,1.20361E+01
1.12716E-05,1.20850E+01
1.12720E-05,1.18896E+01
1.12724E-05,1.19873E+01
1.12728E-05,1.19385E+01
1.12732E-05,1.19873E+01
1.12736E-05,1.18408E+01
1.12740E-05,1.19873E+01
1.12744E-05,1.20361E+01
1.12748E-05,1.19873E+01
1.12752E-05,1.20361E+01
1.12756E-05,1.19873E+01
1.12760E-05,1.19385E+01
1.12764E-05,1.20361E+01
1.12768E-05,1.20850E+01
1.12772E-05,1.19385E+01
1.12776E-05,1.18408E+01
1.12780E-05,1.20361E+01
1.12784E-05,1.19385E+01
1.12788E-05,1.20850E+01
1.12792E-05,1.19873E+01
1.12796E-05,1.18408E+01
1.12800E-05,1.18408E+01
1.12804E-05,1.20361E+01
1.12808E-05,1.19873E+01
1.12812E-05,1.20361E+01
1.12816E-05,1.20361E+01
1.12820E-05,1.19873E+01
1.12824E-05,1.19873E+01
1.12828E-05,1.20850E+01
1.12832E-05,1.18896E+01
1.12836E-05,1.19873E+01
1.12840E-05,1.17432E+01
1.12844E-05,1.21338E+01
1.12848E-05,1.20361E+01
1.12852E-05,1.20850E+01
1.12856E-05,1.19873E+01
1.12860E-05,1.18408E+01
1.12864E-05,1.19385E+01
1.12868E-05,1.18896E+01
1.12872E-05,1.19873E+01
1.12876E-05,1.18896E+01
1.12880E-05,1.19873E+01
1.12884E-05,1.19873E+01
1.12888E-05,1.19385E+01
1.12892E-05,1.19873E+01
1.12896E-05,1.19385E+01
1.12900E-05,1.19873E+01
1.12904E-05,1.19873E+01
1.12908E-05,1.19873E+01
1.12912E-05,1.20361E+01
1.12916E-05,1.19873E+01
1.12920E-05,1.20361E+01
1.12924E-05,1.20361E+01
